date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,rateYTD),5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,이격도,역사적변동성,A ratio,B ratio,BWI,close
2003-12-12,112.5,113.15,111.45,112.75,1.89,2.11,1.23,5.03,22.51,12.68,12.68,806.08,784.8,792.8,808.34,753.65,788.58,813.11,696.06,768.6,813.11,664.01,744.51,813.11,515.24,674.49,21.69846587,0.616139586,0.531089744,-0.389707977,0.920797721,792.7912975,784.3687025,-11.71877857,99.93568521,0.245731145,110.4712042,1072.222222,0.010680711,112.75
2003-12-15,115.15,115.4,113.95,114.65,1.99,4.76,1.52,9.1,23.59,16.1,16.1,822.16,787.35,800.27,822.16,753.65,789.97,822.16,696.06,769.83,822.16,664.01,745.64,822.16,515.24,674.95,23.97568086,0.619253651,0.878525641,-0.200356125,1.078881766,794.674466,785.265534,-9.327105532,100.0905284,0.234667001,117.679558,-1431.25,0.011910493,114.65
2003-12-16,112.8,113.95,112.25,112.65,-1.38,2.98,0.11,6.18,23.25,17.1,17.1,822.16,791.13,804.96,822.16,753.65,790.46,822.16,696.06,771.43,822.16,664.01,746.77,822.16,515.24,675.43,24.98822017,0.565048544,0.932371795,-0.004665242,0.937037037,795.2314171,785.6885829,-9.356298351,100.13485,0.241387277,117.8272981,8360,0.012072507,112.65
2003-12-17,113.5,113.6,111.05,111.35,-1.32,0.69,0.71,4.37,18.59,13.57,13.57,822.16,791.13,806.05,822.16,753.65,791.88,822.16,696.06,772.78,822.16,669.93,747.91,822.16,515.24,675.82,24.93589816,0.557471264,0.741025641,0.181196581,0.55982906,796.5438898,787.2161102,-9.375273683,100.2855151,0.201494693,118.487395,-929.4117647,0.011779284,111.35
2003-12-18,111.8,112.75,111,112.75,0.93,2.07,0.82,6.51,19.5,13.86,13.86,822.16,800.09,809.32,822.16,753.65,793.78,822.16,696.06,774.16,822.16,669.93,749.02,822.16,515.24,676.22,30.74393824,0.547058824,0.690064103,0.343269231,0.346794872,798.3072828,789.2527172,-9.35483871,100.4896748,0.202870038,129.2035398,-1052.173913,0.011406896,112.75
2003-12-19,113.75,114.1,112.75,113.15,0.46,0.64,5.12,8.41,17.48,14.38,14.38,822.16,800.09,810.35,822.16,753.65,795.8,822.16,696.06,775.79,822.16,669.93,750.15,822.16,515.24,676.77,31.62675591,0.504823151,0.774358974,0.498717949,0.275641026,800.1939672,791.4060328,-9.349000146,100.7032014,0.202898192,112.9577465,-620.7792208,0.011042893,113.15
2003-12-22,112.85,113.75,111.85,111.85,-0.82,-2.14,4.38,12.54,17.24,13.4,13.4,811.2,800.09,806.82,822.16,768.11,798.35,822.16,696.06,777.58,822.16,669.93,751.21,822.16,515.24,677.15,30.28420081,0.477203647,0.841987179,0.6372151,0.20477208,802.0545633,794.6454367,-12.14172063,100.9647518,0.19983392,119.941349,-617.721519,0.009280549,111.85
2003-12-23,112.65,113.5,111.95,112.25,-0.33,-1.1,4.03,11.55,18.87,15.98,15.98,811.2,800.09,805.04,822.16,781.68,800.04,822.16,697.52,779.34,822.16,674.75,752.31,822.16,515.24,677.6,34.82721156,0.427092321,1.032371795,0.751317664,0.281054131,803.353652,796.726348,-16.53730237,101.1041921,0.19335383,124.702381,-775.8064516,0.008283716,112.25
2003-12-24,113.05,113.15,110.55,110.55,-1.16,-0.94,5.16,9.36,19.36,16.93,16.93,811.2,792.55,803.53,822.16,781.68,800.53,822.16,704.29,780.93,822.16,685.8,753.29,822.16,515.24,678.07,32.23490191,0.394422311,1.248717949,0.852279202,0.396438746,803.7254697,797.3345303,-16.57929842,101.0897202,0.195255061,99.47780679,-601.3157895,0.007983385,110.55
2003-12-25,113.05,113.15,110.55,110.55,-1.16,-0.94,5.16,9.36,19.36,16.93,16.93,811.2,792.55,803.53,822.16,781.68,800.53,822.16,704.29,780.93,822.16,685.8,753.29,822.16,515.24,678.07,36.84319684,0.425916366,1.242948718,0.931374644,0.311574074,803.5978082,797.4621918,-16.57929842,101.0120383,0.195255061,91.06280193,-406.504065,0.007664443,110.55
2003-12-26,111.05,111.25,109.95,110.35,-0.47,-2.76,0.79,13.11,16.74,17.41,17.41,811.2,788.85,799.8,822.16,784.8,800.89,822.16,715.24,782.34,822.16,686.83,754.15,822.16,515.24,678.54,36.90129018,0.442359249,1.140705128,0.960505698,0.18019943,804.0010119,797.7789881,-18.05273019,100.9820307,0.186290782,81.73302108,-390.8333333,0.007768887,110.35
2003-12-29,110.85,112.9,110.55,112.9,0.46,-1.5,-0.47,13.85,17,20.63,20.63,804.54,788.85,796.05,822.16,784.8,800.7,822.16,722.76,783.62,822.16,693.25,755.03,822.16,515.24,679.09,38.27895683,0.491442543,1.120833333,0.981445869,0.139387464,803.8013198,797.5986802,-17.98447537,100.8888729,0.194987035,81.42857143,-361.0687023,0.007746521,112.9
2003-12-30,114.05,115.45,113.55,115.35,2.31,1.1,1.82,16.23,21.01,29.19,29.19,810.71,788.85,797.29,822.16,784.8,800.87,822.16,722.76,785.08,822.16,693.5,756.01,822.16,515.24,679.83,39.26643221,0.530474041,0.972115385,1.007122507,-0.035007123,804.3891057,797.3508943,-17.91889722,100.8437751,0.208653769,90.44117647,-354.4827586,0.008788207,115.35
2003-12-31,114.05,115.45,113.55,115.35,2.31,1.1,1.82,16.23,21.01,29.19,29.19,810.71,788.85,797.29,822.16,784.8,800.87,822.16,722.76,785.08,822.16,693.5,756.01,822.16,515.24,679.83,42.83125925,0.552825553,0.732371795,1.011823362,-0.279451567,804.752386,796.987614,-17.91889722,100.7782324,0.208214698,91.56327543,-400,0.009695421,115.35
2004-01-01,114.05,115.45,113.55,115.35,2.31,1.1,1.82,16.23,21.01,29.19,29.19,810.71,788.85,797.29,822.16,784.8,800.87,822.16,722.76,785.08,822.16,693.5,756.01,822.16,515.24,679.83,48.54976527,0.538461538,0.726602564,1.006517094,-0.27991453,805.0631147,796.6768853,-17.91889722,100.7175878,0.207173649,93.56435644,-453.271028,0.010471399,115.35
2004-01-02,115.9,117,115.55,116.4,1.3,4.11,1.67,14.82,19.75,29.3,29.3,821.26,788.85,801.16,822.16,784.8,801.54,822.16,722.76,786.65,822.16,693.5,756.98,822.16,515.24,680.58,48.49117924,0.514018692,0.876282051,1.010327635,-0.134045584,805.9641294,797.1158706,-17.89079229,100.7323625,0.187071281,104.5212766,-393.2835821,0.011039073,116.4
2004-01-05,115.9,117.15,115.8,116.7,0.35,4,4.39,15.22,18.87,24.66,24.66,824.1,788.85,807.47,824.1,784.8,802.33,824.1,736.16,788.34,824.1,693.5,757.95,824.1,515.24,681.24,50.6469064,0.520547945,0.991987179,1.005840456,-0.013853276,806.7944178,797.8655822,-17,100.7534565,0.18399409,108.0110497,-381.294964,0.011128632,116.7
2004-01-06,117.55,117.65,116.15,116.65,-0.08,1.57,4.31,13.87,18.78,23.51,23.51,824.1,792.44,814.39,824.1,784.8,803.25,824.1,748.17,789.79,824.1,693.5,758.93,824.1,515.24,681.88,53.1746396,0.600526778,1.143269231,0.994123932,0.149145299,807.7384501,798.7615499,-17.00127226,100.7848862,0.184091876,100,-366.9014085,0.011175724,116.65
2004-01-07,117.05,118,116.95,117.3,0.44,2.02,4.77,13.75,17.43,26.81,26.81,827.07,810.71,821.31,827.07,784.8,805.13,827.07,748.17,790.95,827.07,693.5,759.98,827.07,515.24,682.59,46.77685344,0.578313253,1.416666667,1.013425926,0.403240741,809.7540191,800.5059809,-15.79134138,100.924153,0.183817817,87.63157895,-271.6494845,0.011486391,117.3
2004-01-08,117.8,119.05,117.3,117.55,-0.35,1.66,5.01,14.03,16.35,26.46,26.46,827.07,821.26,824,827.07,787.35,807.1,827.07,748.17,792.07,827.07,693.5,760.98,827.07,515.24,683.28,47.42257881,0.573570759,1.656410256,1.070726496,0.585683761,811.8577527,802.3422473,-16.86304129,101.0550619,0.183779505,86.38743455,-266.6666667,0.011789748,117.55
2004-01-09,118.8,120.65,118.65,119.7,2.56,2.92,7.36,14.82,19.81,34.08,34.08,845.27,823.43,828.8,845.27,788.85,809.99,845.27,748.17,793.38,845.27,693.5,762.03,845.27,515.24,684.15,48.63207025,0.653333333,2.115064103,1.181196581,0.933867521,815.3905141,804.5894859,-11.86015597,101.28116,0.182509553,97.25274725,-291.3513514,0.013334767,119.7
2004-01-12,119.7,121.3,119.3,120.5,0.65,3.24,5.55,12.26,20.83,35.4,35.4,850.79,823.43,834.14,850.79,788.85,812.8,850.79,748.17,794.82,850.79,693.5,763.17,850.79,515.24,685.05,43.84762648,0.662337662,2.511538462,1.35224359,1.159294872,818.8990595,806.7009405,-10.79028092,101.4876658,0.175908031,109.4827586,-378.1021898,0.015007528,120.5
2004-01-13,121.05,121.15,119.7,120.75,-0.28,3.04,5.25,12.07,20.49,30.92,30.92,850.79,824.15,839.14,850.79,788.85,815.66,850.79,748.17,796.01,850.79,693.5,764.27,850.79,515.24,685.87,45.12871827,0.902807775,2.910897436,1.594301994,1.316595442,822.3043565,809.0156435,-10.78624475,101.6847941,0.159318833,98.9010989,-294.5945946,0.016291976,120.75
2004-01-14,120.2,121.5,119.8,121,0.14,2.73,5.4,10.84,17.99,30.7,30.7,850.79,824.15,843.65,850.79,788.85,817.84,850.79,748.17,797.38,850.79,693.5,765.52,850.79,515.24,686.67,43.68467495,0.89539749,3.137820513,1.8622151,1.275605413,824.8034743,810.8765257,-10.78220859,101.7918497,0.149310208,118.8854489,-344.5859873,0.01702894,121
2004-01-15,120.55,120.85,119.4,119.9,-0.47,2.61,2.86,10.66,18.53,30.44,30.44,850.79,845.27,847.95,850.79,788.85,819.02,850.79,748.17,798.53,850.79,695.74,766.79,850.79,515.24,687.47,44.69200095,0.650455927,3.140064103,2.113746439,1.026317664,826.1540473,811.8859527,-10.79996771,101.7788495,0.152951542,112.4242424,-366.9064748,0.017420936,119.9
2004-01-16,121.2,121.4,119.85,120.6,0.27,0.32,4.58,9.14,18.35,30.72,30.72,850.79,845.66,848.49,850.79,788.85,820.87,850.79,748.17,799.67,850.79,695.74,768.03,850.79,515.24,688.28,44.58536199,0.606164384,3.192948718,2.358297721,0.834650997,828.2171423,813.5228577,-10.78866645,101.8500941,0.153255247,109.1988131,-353.7931034,0.017900867,120.6
2004-01-19,121.35,122,120.85,121.35,1.04,0.71,5.62,11.6,22.51,34.62,34.62,856.8,845.66,849.69,856.8,788.85,823.71,856.8,748.17,800.96,856.8,696.06,769.37,856.8,515.24,689.17,43.27879005,0.554263566,3.362179487,2.604843305,0.757336182,831.1343182,816.2856818,-9.823399558,102.0419287,0.143313581,111.0091743,-318.6746988,0.018026534,121.35
2004-01-20,121.4,122.25,121,121.65,0.53,1.53,6.18,10.94,23.17,35.76,35.76,861.37,845.66,852.28,861.37,788.85,826.4,861.37,748.17,802.74,861.37,696.06,770.69,861.37,515.24,690.09,40.4216472,0.540834846,3.530448718,2.839707977,0.690740741,833.8675068,818.9324932,-9.200220629,102.2082877,0.143417532,113.0841121,-340.397351,0.018072379,121.65
2004-01-21,121.4,122.25,121,121.65,0.53,1.53,6.18,10.94,23.17,35.76,35.76,861.37,845.66,852.28,861.37,788.85,826.4,861.37,748.17,802.74,861.37,696.06,770.69,861.37,515.24,690.09,40.4216472,0.540834846,3.596794872,3.055306268,0.541488604,833.4820362,819.3179638,-9.200220629,102.0450374,0.125444299,135.483871,-390.7692308,0.017139487,121.65
2004-01-22,121.4,122.25,121,121.65,0.53,1.53,6.18,10.94,23.17,35.76,35.76,861.37,845.66,852.28,861.37,788.85,826.4,861.37,748.17,802.74,861.37,696.06,770.69,861.37,515.24,690.09,44.85514473,0.526748971,3.617307692,3.222222222,0.39508547,832.8771075,819.9228925,-9.200220629,101.8823077,0.125444299,165.8227848,-624,0.015675478,121.65
2004-01-23,121.4,122.25,121,121.65,0.53,1.53,6.18,10.94,23.17,35.76,35.76,861.37,845.66,852.28,861.37,788.85,826.4,861.37,748.17,802.74,861.37,696.06,770.69,861.37,515.24,690.09,48.23352311,0.541019956,3.6375,3.34732906,0.29017094,831.9192939,820.8807061,-9.200220629,101.7223499,0.124350328,182.0627803,-776.6666667,0.013357439,121.65
2004-01-26,122.15,123.3,121.9,122.8,0.89,1.43,10.17,16.16,23.25,42.6,42.6,869.04,845.66,856.16,869.04,788.85,829.3,869.04,753.65,804.76,869.04,696.06,772.06,869.04,515.24,691.93,47.29716447,0.397260274,3.703846154,3.435434473,0.268411681,834.3890259,824.2109741,-8.305898491,101.8999493,0.106608785,174.7747748,-746.6666667,0.012273064,122.8
2004-01-27,123.3,123.3,122.15,122.4,-0.69,0.19,9.4,13.32,22.4,45.51,45.51,869.04,847.95,859.64,869.04,788.85,832.22,869.04,753.65,806.45,869.04,696.06,773.27,869.04,515.24,693.04,49.55171015,0.494382022,3.523076923,3.478240741,0.044836182,837.1629269,827.2770731,-8.310886644,102.0621654,0.08816968,153.1914894,-865.9574468,0.011878895,122.4
2004-01-28,122.05,123,121.8,121.85,-0.4,-0.21,8.97,10.86,19.75,43.13,43.13,869.04,856.8,861.97,869.04,788.85,835.11,869.04,753.65,807.85,869.04,696.06,774.41,869.04,515.24,694.1,47.71847624,0.537376587,3.266346154,3.49227208,-0.225925926,839.7361727,830.4838273,-8.317745355,102.2020102,0.091536651,152.6086957,-631.8181818,0.011079194,121.85
2004-01-29,120.85,121.15,120.3,121.05,-0.71,-0.92,7.7,9.47,18.16,46.3,46.3,869.04,853.47,861.3,869.04,788.85,838.15,869.04,753.65,809.08,869.04,696.06,775.57,869.04,515.24,695.21,49.90114758,0.457142857,2.8875,3.458333333,-0.570833333,842.279343,834.020657,-8.327721661,102.3405915,0.096935378,142.4242424,-556.9444444,0.00985347,121.05
2004-01-30,121.05,121.7,119.9,120.25,-0.58,-1.49,4.66,7.96,18.81,43.36,43.36,869.04,848.5,858.73,869.04,792.44,841.13,869.04,753.65,810.13,869.04,696.06,776.7,869.04,515.24,696.26,49.25322486,0.437017995,2.451923077,3.357193732,-0.905270655,844.862147,837.397853,-8.775326371,102.4568173,0.098632949,129.5546559,-624.5901639,0.008874126,120.25
2004-02-02,120.45,120.95,120.1,120.85,0.75,-1.63,4.09,9.27,17.55,44.44,44.44,863.03,848.5,855.9,869.04,810.71,844.26,869.04,753.65,811.33,869.04,696.06,777.76,869.04,515.24,696.91,49.64928753,0.461254613,2.12724359,3.201282051,-1.074038462,847.5766089,840.9433911,-11.82684725,102.5761278,0.09930025,121.031746,-506.6666667,0.007856842,120.85
2004-02-03,120.45,120.5,118.65,119,-1.76,-2.68,2.27,6.05,15.48,39.88,39.88,859.59,839.87,851.26,869.04,821.26,845.71,869.04,753.65,812.13,869.04,696.06,778.77,869.04,515.24,697.88,47.43032719,0.432989691,1.759294872,2.997115385,-1.237820513,848.5806271,842.8393729,-14.6977815,102.487942,0.116323013,116.9230769,-708,0.00678868,119
2004-02-04,118.65,119.3,118.25,118.65,-0.52,-2.8,1.73,4.95,16.28,38.38,38.38,854.89,835.5,846.45,869.04,823.43,846.43,869.04,753.65,812.79,869.04,696.06,779.72,869.04,515.24,698.83,46.10858176,0.469273743,1.407371795,2.751566952,-1.344195157,849.0161168,843.8438832,-15.45231309,102.3191437,0.115820957,112.0300752,-951.4285714,0.006110645,118.65
2004-02-05,118.35,119.3,118.25,119.05,0.65,-1.47,2.04,4.4,16.5,39.99,39.99,854.89,835.5,843.94,869.04,823.43,847.27,869.04,753.65,813.38,869.04,696.06,780.83,869.04,515.24,699.81,51.59638664,0.447031432,1.048397436,2.463888889,-1.415491453,849.5334626,845.0065374,-15.44354308,102.1726167,0.11612179,113.1782946,-1636.842105,0.005342955,119.05
2004-02-06,118.95,120.8,118.8,120.75,1.11,0.2,3.25,7.62,20.11,44.23,44.23,854.89,835.5,844.28,869.04,824.15,848.61,869.04,753.65,814.38,869.04,696.06,782,869.04,515.24,700.87,49.8014735,0.511819116,0.765705128,2.137428775,-1.371723647,850.8124568,846.4075432,-15.66941412,102.0964659,0.10891546,113.1782946,3550,0.00519074,120.75
2004-02-09,121.7,122.75,121.55,122.5,1.71,1.16,2.31,7.55,22.81,49.75,49.75,864.77,835.5,846.26,869.04,824.15,850.49,869.04,753.65,815.4,869.04,696.06,783.34,869.04,515.24,702.05,49.80741351,0.585876199,0.601923077,1.812856125,-1.210933048,852.8011344,848.1788656,-15.63042994,102.0911833,0.11779141,111.0671937,-2654.545455,0.00543483,122.5
2004-02-10,122.7,123.25,122.25,122.9,0.23,3.21,2.55,8.82,23.1,50.16,50.16,866.8,835.5,851.64,869.04,835.5,852.63,869.04,753.65,816.57,869.04,696.06,784.69,869.04,515.24,703.23,42.77223763,0.558139535,0.467628205,1.501887464,-1.034259259,855.0935234,850.1664766,-21.24627311,102.1214671,0.118031716,123.4042553,-7350,0.005778646,122.9
2004-02-11,123.15,124.55,123.05,124.15,1.1,4.89,3.68,11.24,24.38,52.15,52.15,876.34,840.92,859.81,876.34,835.5,854.18,876.34,753.65,818.04,876.34,696.06,786.15,876.34,515.24,704.45,35.69259161,0.566775244,0.291666667,1.213461538,-0.921794872,857.000279,851.359721,-17.41797258,102.0849505,0.122445955,127.510917,-1560,0.006603477,124.15
2004-02-12,125,125.2,123.85,124.3,0.18,4.4,3.19,10.25,25.19,50.52,50.52,877.95,850.23,867.22,877.95,835.5,855.54,877.95,753.65,819.4,877.95,696.06,787.52,877.95,515.24,705.66,28.81087118,0.538834951,0.180769231,0.961111111,-0.78034188,858.5989773,852.4810227,-16.75382803,102.024839,0.116167146,126.6375546,-730.4347826,0.007150986,124.3
2004-02-13,124.2,125.35,123.4,125.35,0.48,3.76,3.98,8.49,23.71,53.24,53.24,882.18,864.77,873.61,882.18,835.5,857.22,882.18,753.65,820.55,882.18,696.06,788.81,882.18,515.24,706.91,28.87098227,0.535452323,0.172435897,0.743910256,-0.571474359,860.7078134,853.7321866,-15.21315338,102.0040982,0.117697502,141.7431193,-1816.666667,0.008137499,125.35
2004-02-16,124.65,125.55,124.25,124.9,-0.1,1.91,3.93,8.81,21.22,53.2,53.2,882.18,866.8,876.91,882.18,835.5,858.81,882.18,753.65,821.74,882.18,696.06,790.07,882.18,515.24,708.16,26.70478824,0.532846715,0.293269231,0.581018519,-0.287749288,862.5752532,855.0447468,-15.22279349,101.9803285,0.118118385,145.3703704,2754.545455,0.008768536,124.9
2004-02-17,125.05,126,124.8,125.25,0.4,2.08,4.35,11.37,21.7,47.01,47.01,884.8,876.34,880.51,884.8,835.5,860.76,884.8,753.65,823.25,884.8,696.06,791.28,884.8,515.24,709.31,27.31046321,0.5,0.52724359,0.483226496,0.044017094,864.8145588,856.7054412,-14.40669371,102.0037898,0.118161786,148.3568075,3411.111111,0.009420881,125.25
2004-02-18,125.95,126,124.15,124.4,-0.87,0.09,3.44,9.5,20.13,45.35,45.35,884.8,877.1,880.66,884.8,835.5,862.22,884.8,753.65,824.52,884.8,696.06,792.44,884.8,515.24,710.43,23.71393905,0.497076023,0.682692308,0.442592593,0.240099715,866.4023061,858.0376939,-14.42393509,101.960404,0.121668151,124.4813278,-3100,0.00970125,124.4
2004-02-19,124.8,125.35,124,125,0.52,0.42,2.9,14.25,19.12,46.74,46.74,884.8,877.1,881.4,884.8,835.5,863.46,884.8,753.65,826.35,884.8,696.06,793.51,884.8,515.24,711.57,27.90498256,0.485294118,1.028846154,0.471830484,0.55701567,867.8167824,859.1032176,-14.41176471,101.8837869,0.122274297,118.0722892,-1378.26087,0.010091452,125
2004-02-20,124.1,124.65,123.65,123.95,-0.47,-0.53,1.87,14.04,19.03,44.92,44.92,884.8,877.1,880.46,884.8,835.5,864.27,884.8,753.65,828.15,884.8,696.06,794.53,884.8,515.24,712.69,27.23417335,0.482954545,1.31474359,0.551032764,0.763710826,868.6699133,859.8700867,-14.43306288,101.7520251,0.127051132,115.2,-2980,0.010181803,123.95
2004-02-23,124.05,124.8,123.05,124.55,0,-0.43,1.87,13.85,16.27,45.38,45.38,884.8,877.1,879.71,884.8,835.5,864.69,884.8,753.65,829.93,884.8,696.06,795.53,884.8,515.24,713.8,24.15560398,0.55,1.621153846,0.679202279,0.941951567,869.1863026,860.1936974,-14.42089249,101.5898341,0.124028414,105.6603774,-14100,0.010399802,124.55
2004-02-24,123.6,124.35,122.65,122.8,-1.47,-2.28,0.37,14.72,14.56,40.29,40.29,881.65,864.59,875.67,884.8,835.5,864.77,884.8,768.11,831.78,884.8,696.06,796.46,884.8,515.24,714.82,24.62521908,0.445945946,1.736217949,0.839707977,0.896509972,869.266958,860.273042,-14.45638945,101.4053358,0.134172653,113.0268199,992.5925926,0.010400356,122.8
2004-02-25,122.8,123.4,122.5,123.1,0.26,-1.17,0.64,12.86,14.55,46.37,46.37,881.65,864.59,873.62,884.8,835.5,865.14,884.8,781.68,833.43,884.8,696.06,797.36,884.8,515.24,715.94,22.06111652,0.442934783,1.730448718,1.011894587,0.718554131,869.6292708,860.6507292,-14.45030426,101.2704161,0.133237524,109.9236641,1340,0.010378137,123.1
2004-02-26,123.5,123.7,122.25,122.75,-0.23,-1.9,-0.48,10.5,14.86,46.52,46.52,877.52,864.59,870.27,884.8,835.5,865.71,884.8,781.68,834.8,884.8,696.06,798.3,884.8,515.24,717.06,24.91071789,0.446058091,1.675641026,1.178917379,0.496723647,870.1366507,861.2833493,-14.45740365,101.1739407,0.131257625,103.6231884,-3675,0.010226637,122.75
2004-02-27,122.75,125.65,122.3,125.65,2.15,0.68,2.36,13.02,16.4,51.67,51.67,883.42,864.59,871.45,884.8,835.5,867.45,884.8,784.8,836.49,884.8,696.06,799.33,884.8,515.24,718.29,26.66301965,0.486867393,1.646794872,1.329309117,0.317485755,871.900343,862.999657,-14.39858012,101.221614,0.15060813,126.3358779,-4237.5,0.010260748,125.65
2004-03-01,122.75,125.65,122.3,125.65,2.15,0.68,2.36,13.02,16.4,51.67,51.67,883.42,864.59,871.45,884.8,835.5,867.45,884.8,784.8,836.49,884.8,696.06,799.33,884.8,515.24,718.29,33.69819553,0.502793296,1.605448718,1.449109687,0.156339031,871.9314559,862.9685441,-14.39858012,101.0848457,0.150426843,143.5606061,601.8518519,0.010332482,125.65
2004-03-02,126.5,127.4,126.45,127.25,1.79,4,5.18,11.32,17.31,56.27,56.27,899.21,864.59,875.79,899.21,835.5,869.67,899.21,784.8,838.21,899.21,696.06,800.46,899.21,515.24,719.61,38.98272169,0.51465576,1.592628205,1.550213675,0.04241453,874.0281623,865.3118377,-11.11677916,101.202262,0.140163315,172.9257642,1265.517241,0.010022566,127.25
2004-03-03,127.05,127.5,126.55,126.55,-0.38,3.34,6.66,10.82,16.9,51.82,51.82,899.21,864.86,882.03,899.21,835.5,872.46,899.21,784.8,839.68,899.21,696.06,801.53,899.21,515.24,720.86,43.69052908,0.551895587,1.570512821,1.61039886,-0.03988604,876.314949,868.605051,-11.12776644,101.3733965,0.141965998,169.6969697,1407.692308,0.008836964,126.55
2004-03-04,126.9,128.75,126.85,128.25,1.3,4.92,8.61,12.71,18.75,57.38,57.38,907.43,864.86,890.15,907.43,840.92,876.06,907.43,784.8,841.34,907.43,696.06,802.71,907.43,515.24,722.21,44.26796953,0.572614108,1.574358974,1.639245014,-0.06488604,879.5897234,872.5302766,-10.71523079,101.6217182,0.146411753,178.2608696,3053.846154,0.008058177,128.25
2004-03-05,128.35,128.65,127.9,128.35,-0.23,2.49,7.67,14.69,18.89,61.6,61.6,907.43,883.42,898.25,907.43,850.23,879.28,907.43,784.8,842.96,907.43,696.06,803.89,907.43,515.24,723.62,45.89231178,0.520102106,1.62275641,1.639423077,-0.016666667,882.7456814,875.8143186,-12.62027972,101.8141228,0.141398207,160.5932203,4111.111111,0.007882998,128.35
2004-03-08,128.55,128.9,127.05,127.15,-0.58,1.89,5.87,14.69,18.4,64.85,64.85,907.43,895.81,901.59,907.43,864.59,881.78,907.43,784.8,844.54,907.43,696.06,805.04,907.43,515.24,725.76,45.62844709,0.531214529,1.536538462,1.617236467,-0.080698006,885.1969662,878.3630338,-17.21381886,101.9189704,0.141309028,138.78327,1420.833333,0.007750156,127.15
2004-03-09,126.15,126.5,125.75,126.25,-0.95,-0.85,3.1,13.24,16.17,63.29,63.29,907.43,891.58,900.06,907.43,864.59,883.12,907.43,784.8,846.25,907.43,696.06,806.14,907.43,515.24,726.43,47.18017573,0.529112493,1.520512821,1.593910256,-0.073397436,886.4062393,879.8337607,-17.23482726,101.8943074,0.144671035,137.7862595,652.0833333,0.007442339,126.25
